iter	Passed	Remaining
7441	283280	97370
7442	283318	97332
7443	283358	97294
7444	283390	97254
7445	283423	97215
7446	283455	97175
7447	283488	97135
7448	283520	97094
7449	283552	97054
7450	283583	97014
7451	283615	96974
7452	283647	96934
7453	283680	96894
7454	283747	96866
7455	283868	96856
7456	283983	96844
7457	284022	96806
7458	284059	96768
7459	284091	96728
7460	284123	96687
7461	284154	96647
7462	284186	96607
7463	284218	96567
7464	284254	96528
7465	284286	96488
7466	284317	96448
7467	284350	96408
7468	284382	96367
7469	284413	96327
7470	284452	96289
7471	284491	96251
7472	284528	96213
7473	284560	96173
7474	284592	96133
7475	284624	96093
7476	284655	96052
7477	284688	96012
7478	284720	95972
7479	284752	95932
7480	284784	95892
7481	284815	95852
7482	284853	95814
7483	284886	95774
7484	285020	95768
7485	285182	95772
7486	285219	95733
7487	285257	95695
7488	285297	95658
7489	285332	95618
7490	285364	95578
7491	285396	95538
7492	285427	95498
7493	285459	95457
7494	285490	95417
7495	285522	95377
7496	285554	95337
7497	285586	95296
7498	285617	95256
7499	285649	95216
7500	285684	95177
7501	285725	95140
7502	285764	95102
7503	285806	95065
7504	285845	95027
7505	285881	94989
7506	285913	94949
7507	285945	94908
7508	285978	94869
7509	286010	94829
7510	286042	94788
7511	286074	94748
7512	286106	94708
7513	286250	94705
7514	286399	94704
7515	286437	94665
7516	286481	94629
7517	286514	94590
7518	286549	94550
7519	286580	94510
7520	286612	94470
7521	286643	94430
7522	286674	94389
7523	286707	94349
7524	286744	94311
7525	286777	94271
7526	286810	94231
7527	286843	94191
7528	286882	94154
7529	286923	94116
7530	286961	94078
7531	286998	94040
7532	287030	94000
7533	287063	93960
7534	287095	93920
7535	287127	93880
7536	287159	93840
7537	287191	93800
7538	287222	93759
7539	287255	93719
7540	287286	93679
7541	287319	93639
7542	287415	93620
7543	287576	93622
7544	287648	93595
7545	287688	93557
7546	287728	93520
7547	287763	93481
7548	287796	93441
7549	287828	93401
7550	287860	93361
7551	287892	93321
7552	287925	93281
7553	287956	93240
7554	287989	93200
7555	288021	93160
7556	288052	93120
7557	288084	93080
7558	288119	93041
7559	288156	93002
7560	288193	92964
7561	288225	92924
7562	288257	92884
7563	288289	92844
7564	288322	92804
7565	288354	92764
7566	288387	92724
7567	288419	92684
7568	288450	92644
7569	288482	92604
7570	288515	92564
7571	288592	92538
7572	288725	92530
7573	288818	92510
7574	288852	92471
7575	288891	92433
7576	288926	92393
7577	288973	92358
7578	289012	92320
7579	289061	92286
7580	289097	92247
7581	289150	92214
7582	289185	92174
7583	289217	92134
7584	289249	92094
7585	289289	92057
7586	289328	92019
7587	289362	91979
7588	289394	91939
7589	289427	91899
7590	289459	91859
7591	289492	91820
7592	289525	91780
7593	289566	91742
7594	289605	91705
7595	289645	91667
7596	289683	91629
7597	289723	91592
7598	289888	91594
7599	290044	91592
7600	290085	91555
7601	290125	91518
7602	290168	91481
7603	290207	91443
7604	290245	91405
7605	290278	91365
7606	290311	91325
7607	290346	91286
7608	290382	91247
7609	290419	91209
7610	290455	91170
7611	290495	91132
7612	290536	91095
7613	290579	91058
7614	290621	91021
7615	290656	90982
7616	290694	90944
7617	290737	90908
7618	290777	90870
7619	290819	90833
7620	290854	90794
7621	290889	90755
7622	290924	90715
7623	290958	90676
7624	291085	90666
7625	291211	90655
7626	291314	90637
7627	291350	90598
7628	291390	90560
7629	291422	90520
7630	291459	90481
7631	291491	90441
7632	291523	90401
7633	291557	90362
7634	291589	90322
7635	291623	90282
7636	291663	90244
7637	291695	90204
7638	291727	90164
7639	291763	90125
7640	291804	90088
7641	291842	90050
7642	291882	90012
7643	291919	89974
7644	291953	89934
7645	291984	89894
7646	292017	89854
7647	292049	89814
7648	292082	89774
7649	292114	89734
7650	292147	89694
7651	292179	89654
7652	292211	89614
7653	292314	89596
7654	292481	89597
7655	292551	89569
7656	292590	89530
7657	292627	89492
7658	292662	89453
7659	292694	89413
7660	292726	89373
7661	292758	89333
7662	292789	89292
7663	292821	89252
7664	292853	89212
7665	292885	89172
7666	292917	89132
7667	292949	89092
7668	292982	89052
7669	293023	89014
7670	293062	88976
7671	293101	88939
7672	293134	88899
7673	293166	88859
7674	293198	88819
7675	293230	88778
7676	293262	88739
7677	293295	88699
7678	293331	88660
7679	293365	88620
7680	293396	88580
7681	293428	88540
7682	293503	88513
7683	293631	88502
7684	293730	88482
7685	293764	88442
7686	293807	88406
7687	293840	88366
7688	293871	88325
7689	293903	88285
7690	293935	88245
7691	293966	88205
7692	294004	88167
7693	294037	88127
7694	294068	88086
7695	294100	88046
7696	294135	88007
7697	294166	87967
7698	294202	87928
7699	294242	87890
7700	294286	87854
7701	294320	87814
7702	294354	87775
7703	294386	87735
7704	294419	87695
7705	294452	87655
7706	294485	87615
7707	294516	87575
7708	294549	87535
7709	294582	87495
7710	294616	87456
7711	294709	87434
7712	294841	87424
7713	294953	87407
7714	294988	87368
7715	295027	87330
7716	295063	87291
7717	295095	87251
7718	295127	87211
7719	295159	87171
7720	295196	87132
7721	295229	87093
7722	295262	87053
7723	295294	87013
7724	295327	86973
7725	295359	86933
7726	295391	86893
7727	295429	86855
7728	295467	86816
7729	295501	86777
7730	295533	86737
7731	295565	86697
7732	295598	86657
7733	295631	86617
7734	295663	86577
7735	295695	86537
7736	295727	86497
7737	295761	86458
7738	295793	86418
7739	295825	86378
7740	295857	86337
7741	296015	86334
7742	296160	86327
7743	296195	86288
7744	296234	86250
7745	296269	86211
7746	296302	86171
7747	296333	86130
7748	296366	86091
7749	296398	86051
7750	296429	86010
7751	296463	85971
7752	296498	85932
7753	296530	85892
7754	296563	85852
7755	296597	85812
7756	296633	85774
7757	296673	85736
7758	296713	85698
7759	296745	85658
7760	296779	85618
7761	296812	85579
7762	296844	85539
7763	296877	85499
7764	296910	85459
7765	296945	85420
7766	296978	85380
7767	297010	85340
7768	297043	85300
7769	297080	85262
7770	297193	85245
7771	297322	85233
7772	297388	85203
7773	297427	85165
7774	297464	85126
7775	297498	85087
7776	297531	85047
7777	297563	85007
7778	297594	84967
7779	297627	84926
7780	297659	84887
7781	297690	84846
7782	297722	84806
7783	297754	84766
7784	297787	84726
7785	297821	84687
7786	297859	84649
7787	297899	84611
7788	297933	84571
7789	297965	84532
7790	298001	84493
7791	298034	84453
7792	298067	84413
7793	298099	84373
7794	298132	84333
7795	298164	84293
7796	298196	84253
7797	298232	84214
7798	298265	84175
7799	298394	84162
7800	298525	84150
7801	298642	84134
7802	298677	84095
7803	298716	84057
7804	298749	84017
7805	298779	83976
7806	298811	83936
7807	298844	83896
7808	298876	83856
7809	298911	83817
7810	298945	83778
7811	298977	83738
7812	299010	83698
7813	299042	83658
7814	299074	83618
7815	299114	83580
7816	299154	83542
7817	299191	83504
7818	299228	83465
7819	299265	83426
7820	299297	83386
7821	299328	83346
7822	299360	83306
7823	299393	83266
7824	299425	83226
7825	299457	83186
7826	299489	83146
7827	299523	83107
7828	299641	83091
7829	299775	83079
7830	299905	83066
7831	299943	83028
7832	299985	82991
7833	300025	82953
7834	300056	82912
7835	300088	82872
7836	300120	82832
7837	300152	82792
7838	300183	82752
7839	300216	82712
7840	300251	82673
7841	300282	82633
7842	300313	82593
7843	300346	82553
7844	300385	82514
7845	300424	82476
7846	300466	82439
7847	300502	82400
7848	300534	82360
7849	300566	82320
7850	300598	82280
7851	300630	82240
7852	300661	82200
7853	300694	82160
7854	300726	82120
7855	300758	82080
7856	300790	82040
7857	300859	82010
7858	301021	82006
7859	301132	81987
7860	301169	81949
7861	301207	81910
7862	301243	81871
7863	301275	81831
7864	301308	81792
7865	301342	81752
7866	301374	81712
7867	301415	81674
7868	301447	81634
7869	301478	81594
7870	301510	81554
7871	301542	81514
7872	301574	81474
7873	301613	81436
7874	301653	81398
7875	301693	81360
7876	301725	81320
7877	301762	81281
7878	301796	81242
7879	301829	81202
7880	301861	81162
7881	301895	81123
7882	301927	81083
7883	301958	81043
7884	301992	81003
7885	302024	80963
7886	302100	80935
7887	302230	80921
7888	302363	80908
7889	302396	80869
7890	302440	80832
7891	302476	80793
7892	302508	80753
7893	302540	80713
7894	302571	80673
7895	302604	80633
7896	302636	80593
7897	302668	80553
7898	302705	80514
7899	302738	80474
7900	302770	80434
7901	302805	80395
7902	302844	80357
7903	302881	80318
7904	302914	80279
7905	302946	80239
7906	302978	80199
7907	303010	80159
7908	303043	80119
7909	303075	80079
7910	303106	80039
7911	303138	79999
7912	303170	79959
7913	303202	79919
7914	303234	79879
7915	303300	79848
7916	303426	79832
7917	303541	79814
7918	303574	79775
7919	303614	79737
7920	303656	79699
7921	303688	79659
7922	303720	79619
7923	303752	79579
7924	303784	79539
7925	303817	79500
7926	303849	79460
7927	303882	79420
7928	303914	79380
7929	303946	79340
7930	303978	79300
7931	304014	79261
7932	304054	79223
7933	304091	79184
7934	304123	79144
7935	304156	79105
7936	304189	79065
7937	304222	79025
7938	304255	78985
7939	304286	78945
7940	304318	78905
7941	304350	78865
7942	304384	78826
7943	304417	78786
7944	304449	78746
7945	304589	78734
7946	304716	78719
7947	304794	78691
7948	304828	78651
7949	304870	78614
7950	304903	78574
7951	304935	78534
7952	304967	78494
7953	304999	78454
7954	305030	78414
7955	305066	78375
7956	305105	78337
7957	305138	78297
7958	305169	78257
7959	305202	78217
7960	305239	78178
7961	305279	78141
7962	305317	78102
7963	305355	78064
7964	305395	78026
7965	305427	77986
7966	305459	77946
7967	305495	77907
7968	305528	77867
7969	305560	77827
7970	305592	77787
7971	305625	77748
7972	305658	77708
7973	305787	77693
7974	305911	77676
7975	305996	77650
7976	306031	77610
7977	306072	77573
7978	306103	77532
7979	306134	77492
7980	306166	77452
7981	306197	77412
7982	306229	77372
7983	306261	77332
7984	306293	77292
7985	306326	77252
7986	306377	77217
7987	306423	77181
7988	306478	77147
7989	306519	77109
7990	306563	77072
7991	306597	77033
7992	306627	76992
7993	306657	76952
7994	306688	76911
7995	306720	76872
7996	306752	76831
7997	306784	76792
7998	306816	76752
7999	306848	76712
8000	306881	76672
8001	306974	76647
8002	307094	76629
8003	307226	76614
8004	307260	76575
8005	307301	76537
8006	307342	76499
8007	307376	76460
8008	307409	76420
8009	307441	76380
8010	307473	76340
8011	307504	76300
8012	307537	76260
8013	307569	76220
8014	307601	76180
8015	307633	76140
8016	307665	76100
8017	307700	76061
8018	307738	76023
8019	307776	75984
8020	307810	75945
8021	307842	75905
8022	307877	75866
8023	307910	75826
8024	307942	75786
8025	307975	75746
8026	308006	75706
8027	308040	75667
8028	308073	75627
8029	308105	75587
8030	308137	75547
8031	308277	75534
8032	308412	75519
8033	308450	75480
8034	308488	75442
8035	308523	75403
8036	308556	75363
8037	308590	75323
8038	308622	75284
8039	308654	75244
8040	308687	75204
8041	308719	75164
8042	308752	75124
8043	308784	75084
8044	308817	75045
8045	308849	75005
8046	308883	74965
8047	308922	74927
8048	308961	74889
8049	308995	74849
8050	309028	74810
8051	309060	74770
8052	309092	74730
8053	309125	74690
8054	309157	74650
8055	309189	74610
8056	309223	74571
8057	309259	74532
8058	309292	74492
8059	309325	74452
8060	309458	74437
8061	309583	74419
8062	309663	74391
8063	309700	74352
8064	309745	74315
8065	309779	74276
8066	309811	74236
8067	309842	74196
8068	309875	74156
8069	309907	74116
8070	309940	74076
8071	309972	74036
8072	310003	73996
8073	310035	73956
8074	310067	73917
8075	310099	73877
8076	310140	73839
8077	310186	73802
8078	310227	73764
8079	310261	73725
8080	310293	73685
8081	310329	73646
8082	310362	73607
8083	310395	73567
8084	310428	73527
8085	310460	73487
8086	310493	73448
8087	310526	73408
8088	310559	73368
8089	310697	73353
8090	310821	73335
8091	310903	73307
8092	310939	73268
8093	310979	73230
8094	311012	73190
8095	311044	73150
8096	311076	73110
8097	311108	73070
8098	311144	73031
8099	311177	72992
8100	311209	72952
8101	311241	72912
8102	311275	72872
8103	311307	72832
8104	311340	72793
8105	311378	72754
8106	311420	72717
8107	311453	72677
8108	311485	72637
8109	311517	72597
8110	311550	72558
8111	311583	72518
8112	311615	72478
8113	311647	72438
8114	311679	72398
8115	311711	72358
8116	311742	72318
8117	311776	72279
8118	311842	72247
8119	312004	72237
8120	312127	72218
8121	312165	72180
8122	312203	72141
8123	312243	72103
8124	312280	72064
8125	312312	72024
8126	312348	71985
8127	312388	71947
8128	312422	71908
8129	312454	71868
8130	312486	71828
8131	312518	71788
8132	312550	71748
8133	312581	71708
8134	312618	71669
8135	312658	71631
8136	312700	71593
8137	312740	71555
8138	312779	71517
8139	312813	71478
8140	312846	71438
8141	312877	71398
8142	312910	71358
8143	312941	71318
8144	312974	71279
8145	313010	71240
8146	313060	71204
8147	313189	71186
8148	313323	71169
8149	313359	71130
8150	313396	71091
8151	313430	71052
8152	313462	71012
8153	313494	70972
8154	313525	70932
8155	313558	70892
8156	313589	70852
8157	313621	70812
8158	313652	70772
8159	313685	70732
8160	313717	70693
8161	313749	70653
8162	313786	70614
8163	313825	70576
8164	313862	70537
8165	313899	70498
8166	313936	70459
8167	313969	70420
8168	314001	70380
8169	314033	70340
8170	314065	70300
8171	314097	70260
8172	314129	70220
8173	314162	70181
8174	314194	70141
8175	314292	70116
8176	314422	70098
8177	314559	70081
8178	314594	70042
8179	314632	70003
8180	314671	69965
8181	314704	69925
8182	314736	69885
8183	314768	69845
8184	314803	69806
8185	314835	69766
8186	314874	69728
8187	314907	69688
8188	314939	69649
8189	314972	69609
8190	315006	69569
8191	315041	69530
8192	315079	69492
8193	315119	69453
8194	315151	69414
8195	315184	69374
8196	315217	69334
8197	315250	69295
8198	315282	69255
8199	315314	69215
8200	315346	69175
8201	315380	69135
8202	315411	69095
8203	315443	69056
8204	315475	69016
8205	315614	68999
8206	315747	68982
8207	315850	68957
8208	315887	68918
8209	315926	68880
8210	315959	68840
8211	315992	68800
8212	316024	68761
8213	316056	68721
8214	316088	68681
8215	316120	68641
8216	316152	68601
8217	316184	68561
8218	316216	68521
8219	316249	68482
8220	316281	68442
8221	316319	68403
8222	316357	68365
8223	316390	68325
8224	316423	68285
8225	316455	68246
8226	316487	68206
8227	316520	68166
8228	316552	68126
8229	316584	68086
8230	316616	68046
8231	316648	68007
8232	316679	67967
8233	316719	67928
8234	316774	67893
8235	316930	67880
8236	317061	67862
8237	317097	67822
8238	317124	67782
8239	317163	67743
8240	317204	67705
8241	317235	67665
8242	317268	67625
8243	317300	67586
8244	317331	67546
8245	317363	67506
8246	317395	67466
8247	317426	67426
8248	317458	67386
8249	317490	67346
8250	317522	67306
8251	317557	67267
8252	317595	67228
8253	317634	67190
8254	317671	67151
8255	317703	67111
8256	317736	67072
8257	317768	67032
8258	317801	66992
8259	317833	66952
8260	317866	66913
8261	317900	66873
8262	317939	66835
8263	317975	66796
8264	318097	66775
8265	318256	66762
8266	318326	66730
8267	318360	66690
8268	318399	66652
8269	318431	66612
8270	318462	66572
8271	318493	66532
8272	318525	66492
8273	318557	66452
8274	318590	66413
8275	318624	66373
8276	318657	66334
8277	318689	66294
8278	318721	66254
8279	318759	66215
8280	318802	66178
8281	318843	66140
8282	318882	66101
8283	318918	66062
8284	318953	66023
8285	318987	65984
8286	319020	65944
8287	319050	65904
8288	319081	65864
8289	319113	65824
8290	319145	65784
8291	319176	65744
8292	319211	65705
8293	319322	65681
8294	319450	65661
8295	319533	65632
8296	319573	65593
8297	319613	65555
8298	319651	65517
8299	319689	65478
8300	319722	65438
8301	319754	65399
8302	319786	65359
8303	319818	65319
8304	319851	65279
8305	319884	65240
8306	319916	65200
8307	319949	65160
8308	319980	65120
8309	320016	65081
8310	320057	65043
8311	320096	65005
8312	320136	64966
8313	320175	64928
8314	320209	64889
8315	320240	64849
8316	320272	64809
8317	320305	64769
8318	320337	64729
8319	320370	64690
8320	320402	64650
8321	320523	64628
8322	320654	64608
8323	320758	64583
8324	320794	64544
8325	320837	64506
8326	320871	64467
8327	320903	64427
8328	320934	64387
8329	320967	64347
8330	320999	64307
8331	321031	64267
8332	321064	64228
8333	321097	64188
8334	321129	64148
8335	321161	64108
8336	321193	64069
8337	321232	64030
8338	321275	63993
8339	321315	63954
8340	321349	63915
8341	321385	63876
8342	321419	63837
8343	321452	63797
8344	321484	63757
8345	321517	63717
8346	321550	63678
8347	321582	63638
8348	321614	63598
8349	321647	63558
8350	321783	63539
8351	321907	63518
8352	322002	63490
8353	322038	63451
8354	322075	63412
8355	322118	63375
8356	322150	63335
8357	322181	63295
8358	322216	63256
8359	322249	63216
8360	322281	63176
8361	322313	63136
8362	322349	63097
8363	322382	63058
8364	322414	63018
8365	322447	62978
8366	322480	62939
8367	322519	62900
8368	322559	62862
8369	322595	62823
8370	322628	62783
8371	322660	62743
8372	322693	62704
8373	322725	62664
8374	322758	62624
8375	322789	62584
8376	322821	62544
8377	322853	62505
8378	322885	62465
8379	322991	62439
8380	323119	62418
8381	323224	62392
8382	323262	62354
8383	323300	62315
8384	323339	62276
8385	323371	62237
8386	323403	62197
8387	323436	62157
8388	323470	62118
8389	323503	62078
8390	323535	62038
8391	323568	61999
8392	323600	61959
8393	323632	61919
8394	323664	61879
8395	323701	61841
8396	323741	61802
8397	323776	61763
8398	323809	61723
8399	323842	61684
8400	323874	61644
8401	323906	61604
8402	323939	61565
8403	323971	61525
8404	324004	61485
8405	324035	61445
8406	324068	61406
8407	324100	61366
8408	324132	61326
8409	324256	61304
8410	324414	61288
8411	324488	61256
8412	324525	61217
8413	324565	61179
8414	324604	61140
8415	324637	61101
8416	324670	61061
8417	324703	61021
8418	324735	60981
8419	324767	60942
8420	324800	60902
8421	324830	60862
8422	324864	60822
8423	324897	60783
8424	324930	60743
8425	324964	60704
8426	325007	60666
8427	325046	60628
8428	325081	60588
8429	325113	60549
8430	325149	60509
8431	325182	60470
8432	325214	60430
8433	325247	60390
8434	325279	60351
8435	325311	60311
8436	325343	60271
8437	325363	60229
8438	325445	60199
8439	325575	60177
8440	325689	60152
8441	325726	60113
8442	325765	60075
8443	325803	60036
8444	325835	59996
8445	325867	59957
8446	325899	59917
8447	325931	59877
8448	325966	59838
8449	326000	59798
8450	326040	59760
8451	326075	59721
8452	326108	59681
8453	326140	59641
8454	326176	59602
8455	326218	59564
8456	326258	59526
8457	326299	59488
8458	326340	59450
8459	326374	59411
8460	326407	59371
8461	326440	59331
8462	326472	59292
8463	326504	59252
8464	326538	59212
8465	326569	59172
8466	326664	59144
8467	326788	59121
8468	326913	59098
8469	326951	59059
8470	326985	59020
8471	327027	58982
8472	327066	58943
8473	327098	58904
8474	327131	58864
8475	327163	58824
8476	327200	58785
8477	327232	58745
8478	327265	58706
8479	327297	58666
8480	327329	58626
8481	327361	58586
8482	327393	58547
8483	327434	58509
8484	327474	58470
8485	327514	58432
8486	327550	58393
8487	327583	58353
8488	327615	58313
8489	327648	58274
8490	327680	58234
8491	327712	58194
8492	327749	58155
8493	327784	58116
8494	327820	58077
8495	327941	58053
8496	328071	58031
8497	328185	58005
8498	328222	57967
8499	328267	57929
8500	328307	57891
8501	328338	57851
8502	328370	57811
8503	328401	57771
8504	328434	57731
8505	328465	57691
8506	328497	57652
8507	328529	57612
8508	328560	57572
8509	328592	57532
8510	328624	57492
8511	328659	57453
8512	328701	57415
8513	328740	57376
8514	328778	57338
8515	328815	57299
8516	328853	57260
8517	328889	57221
8518	328920	57181
8519	328952	57142
8520	328984	57102
8521	329017	57062
8522	329049	57022
8523	329081	56983
8524	329223	56962
8525	329354	56939
8526	329438	56908
8527	329474	56869
8528	329515	56831
8529	329548	56792
8530	329581	56752
8531	329613	56712
8532	329646	56673
8533	329678	56633
8534	329711	56593
8535	329743	56553
8536	329775	56514
8537	329807	56474
8538	329844	56435
8539	329877	56395
8540	329917	56357
8541	329958	56319
8542	329999	56280
8543	330036	56242
8544	330068	56202
8545	330099	56162
8546	330131	56122
8547	330164	56083
8548	330196	56043
8549	330229	56003
8550	330260	55963
8551	330293	55924
8552	330325	55884
8553	330421	55855
8554	330585	55838
8555	330686	55810
8556	330721	55770
8557	330764	55732
8558	330803	55694
8559	330835	55654
8560	330868	55614
8561	330900	55575
8562	330933	55535
8563	330965	55495
8564	330997	55456
8565	331028	55416
8566	331060	55376
8567	331097	55337
8568	331137	55299
8569	331178	55260
8570	331217	55222
8571	331251	55182
8572	331284	55143
8573	331316	55103
8574	331348	55063
8575	331380	55023
8576	331412	54984
8577	331444	54944
8578	331476	54904
8579	331509	54865
8580	331541	54825
8581	331573	54785
8582	331673	54757
8583	331837	54739
8584	331937	54710
8585	331974	54671
8586	332012	54632
8587	332046	54593
8588	332078	54553
8589	332110	54513
8590	332142	54474
8591	332173	54434
8592	332205	54394
8593	332237	54354
8594	332269	54315
8595	332301	54275
8596	332332	54235
8597	332366	54196
8598	332401	54156
8599	332438	54117
8600	332479	54079
8601	332512	54040
8602	332544	54000
8603	332577	53960
8604	332609	53921
8605	332646	53882
8606	332679	53842
8607	332711	53802
8608	332742	53762
8609	332775	53723
8610	332807	53683
8611	332866	53648
8612	332993	53623
8613	333129	53600
8614	333163	53561
8615	333198	53522
8616	333233	53482
8617	333265	53443
8618	333297	53403
8619	333329	53363
8620	333363	53324
8621	333399	53285
8622	333433	53245
8623	333465	53205
8624	333497	53166
8625	333529	53126
8626	333565	53087
8627	333604	53048
8628	333643	53010
8629	333682	52971
8630	333721	52932
8631	333760	52894
8632	333795	52855
8633	333827	52815
8634	333863	52776
8635	333897	52736
8636	333930	52697
8637	333963	52657
8638	333995	52618
8639	334029	52578
8640	334165	52555
8641	334298	52531
8642	334386	52500
8643	334422	52461
8644	334460	52422
8645	334495	52383
8646	334527	52343
8647	334559	52303
8648	334590	52264
8649	334623	52224
8650	334655	52184
8651	334687	52144
8652	334719	52105
8653	334750	52065
8654	334782	52025
8655	334814	51986
8656	334854	51947
8657	334893	51908
8658	334934	51870
8659	334970	51831
8660	335003	51791
8661	335036	51752
8662	335068	51712
8663	335100	51672
8664	335133	51633
8665	335165	51593
8666	335197	51553
8667	335229	51514
8668	335261	51474
8669	335403	51451
8670	335534	51427
8671	335624	51396
8672	335661	51357
8673	335699	51318
8674	335736	51279
8675	335768	51239
8676	335799	51200
8677	335832	51160
8678	335864	51120
8679	335896	51081
8680	335928	51041
8681	335961	51001
8682	335993	50961
8683	336025	50922
8684	336057	50882
8685	336090	50843
8686	336127	50804
8687	336170	50766
8688	336206	50727
8689	336239	50687
8690	336270	50647
8691	336303	50607
8692	336338	50568
8693	336372	50529
8694	336405	50489
8695	336439	50450
8696	336472	50410
8697	336504	50371
8698	336631	50345
8699	336761	50320
8700	336865	50291
8701	336901	50252
8702	336939	50213
8703	336976	50174
8704	337008	50135
8705	337041	50095
8706	337074	50055
8707	337107	50016
8708	337138	49976
8709	337170	49936
8710	337202	49897
8711	337234	49857
8712	337266	49817
8713	337303	49778
8714	337339	49739
8715	337375	49700
8716	337418	49662
8717	337450	49622
8718	337483	49583
8719	337515	49543
8720	337548	49504
8721	337580	49464
8722	337613	49424
8723	337646	49385
8724	337678	49345
8725	337711	49305
8726	337743	49266
8727	337812	49232
8728	337976	49211
8729	338105	49185
8730	338142	49146
8731	338177	49107
8732	338220	49069
8733	338257	49030
8734	338290	48991
8735	338322	48951
8736	338355	48911
8737	338389	48872
8738	338421	48832
8739	338453	48793
8740	338485	48753
8741	338518	48713
8742	338551	48674
8743	338583	48634
8744	338621	48595
8745	338660	48557
8746	338698	48518
8747	338732	48478
8748	338764	48439
8749	338797	48399
8750	338831	48360
8751	338866	48321
8752	338899	48281
8753	338932	48241
8754	338964	48202
8755	338997	48162
8756	339050	48126
8757	339183	48100
8758	339366	48082
8759	339403	48043
8760	339442	48004
8761	339484	47966
8762	339521	47927
8763	339553	47887
8764	339586	47848
8765	339618	47808
8766	339664	47770
8767	339701	47731
8768	339733	47692
8769	339765	47652
8770	339801	47613
8771	339851	47576
8772	339888	47537
8773	339933	47499
8774	339971	47460
8775	340001	47420
8776	340033	47380
8777	340065	47341
8778	340102	47302
8779	340135	47262
8780	340167	47222
8781	340199	47183
8782	340233	47143
8783	340264	47104
8784	340333	47069
8785	340462	47043
8786	340590	47016
8787	340625	46977
8788	340665	46938
8789	340700	46899
8790	340741	46861
8791	340777	46822
8792	340809	46782
8793	340842	46742
8794	340873	46703
8795	340905	46663
8796	340937	46623
8797	340969	46583
8798	341001	46544
8799	341035	46504
8800	341071	46465
8801	341112	46427
8802	341151	46388
8803	341192	46350
8804	341228	46310
8805	341261	46271
8806	341294	46231
8807	341325	46192
8808	341357	46152
8809	341390	46112
8810	341423	46073
8811	341455	46033
8812	341487	45994
8813	341591	45964
8814	341720	45937
8815	341841	45909
8816	341875	45870
8817	341918	45832
8818	341956	45793
8819	341993	45754
8820	342025	45714
8821	342057	45674
8822	342088	45635
8823	342122	45595
8824	342154	45555
8825	342186	45516
8826	342219	45476
8827	342251	45437
8828	342283	45397
8829	342320	45358
8830	342363	45320
8831	342404	45281
8832	342441	45242
8833	342474	45203
8834	342506	45163
8835	342538	45123
8836	342571	45084
8837	342603	45044
8838	342635	45005
8839	342668	44965
8840	342699	44925
8841	342731	44886
8842	342838	44856
8843	342965	44829
8844	343100	44802
8845	343137	44763
8846	343172	44724
8847	343215	44686
8848	343247	44646
8849	343280	44607
8850	343314	44567
8851	343347	44528
8852	343379	44488
8853	343410	44448
8854	343442	44409
8855	343474	44369
8856	343507	44329
8857	343539	44290
8858	343575	44250
8859	343614	44212
8860	343655	44173
8861	343687	44134
8862	343720	44094
8863	343753	44055
8864	343785	44015
8865	343823	43976
8866	343857	43937
8867	343889	43897
8868	343921	43857
8869	343957	43818
8870	343991	43779
8871	344099	43749
8872	344227	43721
8873	344355	43694
8874	344391	43655
8875	344439	43617
8876	344476	43578
8877	344509	43539
8878	344540	43499
8879	344572	43459
8880	344604	43419
8881	344636	43380
8882	344668	43340
8883	344700	43300
8884	344733	43261
8885	344770	43222
8886	344805	43183
8887	344844	43144
8888	344884	43105
8889	344917	43066
8890	344950	43026
8891	344983	42987
8892	345015	42947
8893	345049	42908
8894	345081	42868
8895	345114	42828
8896	345146	42789
8897	345179	42749
8898	345211	42710
8899	345246	42670
8900	345383	42644
8901	345514	42616
8902	345613	42585
8903	345651	42546
8904	345695	42508
8905	345735	42469
8906	345767	42430
8907	345799	42390
8908	345833	42350
8909	345866	42311
8910	345898	42271
8911	345931	42232
8912	345969	42193
8913	346002	42153
8914	346035	42114
8915	346072	42075
8916	346110	42036
8917	346150	41997
8918	346184	41958
8919	346216	41918
8920	346248	41879
8921	346280	41839
8922	346313	41799
8923	346346	41760
8924	346378	41720
8925	346411	41681
8926	346446	41641
8927	346478	41602
8928	346559	41568
8929	346715	41543
8930	346854	41516
8931	346892	41477
8932	346929	41438
8933	346969	41400
8934	347004	41360
8935	347041	41321
8936	347073	41282
8937	347106	41242
8938	347137	41202
8939	347169	41163
8940	347201	41123
8941	347233	41083
8942	347264	41044
8943	347296	41004
8944	347328	40965
8945	347365	40925
8946	347404	40887
8947	347445	40848
8948	347486	40809
8949	347528	40771
8950	347564	40732
8951	347597	40692
8952	347630	40653
8953	347662	40613
8954	347695	40574
8955	347728	40534
8956	347760	40495
8957	347862	40463
8958	348025	40439
8959	348132	40408
8960	348167	40368
8961	348204	40329
8962	348241	40290
8963	348273	40251
8964	348305	40211
8965	348337	40171
8966	348368	40132
8967	348404	40092
8968	348435	40053
8969	348471	40014
8970	348504	39974
8971	348536	39934
8972	348568	39895
8973	348608	39856
8974	348648	39817
8975	348688	39779
8976	348726	39740
8977	348758	39700
8978	348791	39660
8979	348823	39621
8980	348855	39581
8981	348888	39542
8982	348920	39502
8983	348951	39462
8984	348984	39423
8985	349015	39383
8986	349122	39352
8987	349251	39323
8988	349360	39292
8989	349397	39253
8990	349436	39214
8991	349476	39176
8992	349512	39137
8993	349545	39097
8994	349580	39058
