iter	MAE
4774	1.912944459
4775	1.912930438
4776	1.912904822
4777	1.912878027
4778	1.912823827
4779	1.912761078
4780	1.912734221
4781	1.912703869
4782	1.912696871
4783	1.912682649
4784	1.91265469
4785	1.912591372
4786	1.912570303
4787	1.912535301
4788	1.912504916
4789	1.912473346
4790	1.91246687
4791	1.912425231
4792	1.912420817
4793	1.912408721
4794	1.912391411
4795	1.912355238
4796	1.912335639
4797	1.912323899
4798	1.912300726
4799	1.912269397
4800	1.912237313
4801	1.912202986
4802	1.912183108
4803	1.912176646
4804	1.912151507
4805	1.912131648
4806	1.912119371
4807	1.912036222
4808	1.912015154
4809	1.911970579
4810	1.911961458
4811	1.91193421
4812	1.911918748
4813	1.911883616
4814	1.911865483
4815	1.911792631
4816	1.91178492
4817	1.911764365
4818	1.911752547
4819	1.911738016
4820	1.91172859
4821	1.911691274
4822	1.911672496
4823	1.911631319
4824	1.911576503
4825	1.91155603
4826	1.911538207
4827	1.911534022
4828	1.911522477
4829	1.911513172
4830	1.91148538
4831	1.911467247
4832	1.911460025
4833	1.911449274
4834	1.911401867
4835	1.911348547
4836	1.911341998
4837	1.911324848
4838	1.911310535
4839	1.911261347
4840	1.911229693
4841	1.911222924
4842	1.911187839
4843	1.911160215
4844	1.911141032
4845	1.911121928
4846	1.9110378
4847	1.911020697
4848	1.911009441
4849	1.910975775
4850	1.910964654
4851	1.910945153
4852	1.910908381
4853	1.910901269
4854	1.910884006
4855	1.9107906
4856	1.910779601
4857	1.910730574
4858	1.910690254
4859	1.910678176
4860	1.910594777
4861	1.910583076
4862	1.91055691
4863	1.910549484
4864	1.910530669
4865	1.91051539
4866	1.91050615
4867	1.910499696
4868	1.910473775
4869	1.910396166
4870	1.91034403
4871	1.910295856
4872	1.910293122
4873	1.910291793
4874	1.91026051
4875	1.910247037
4876	1.910212596
4877	1.910201003
4878	1.910170295
4879	1.910114608
4880	1.910095365
4881	1.910090512
4882	1.910083695
4883	1.910074535
4884	1.910035827
4885	1.910031394
4886	1.9100227
4887	1.910008673
4888	1.909911218
4889	1.909899035
4890	1.90987636
4891	1.9098025
4892	1.909796061
4893	1.909776859
4894	1.909741515
4895	1.909705714
4896	1.909694613
4897	1.909691807
4898	1.90963237
4899	1.90962024
4900	1.909571784
4901	1.909536928
4902	1.909510489
4903	1.909480046
4904	1.909450847
4905	1.909426023
4906	1.9093711
4907	1.909354069
4908	1.909353706
4909	1.909328218
4910	1.909317255
4911	1.909260188
4912	1.909255485
4913	1.909246423
4914	1.909227036
4915	1.909173743
4916	1.909149842
4917	1.909123044
4918	1.909110121
4919	1.909096683
4920	1.909068807
4921	1.909060553
4922	1.909042661
4923	1.909031364
4924	1.909005713
4925	1.90896786
4926	1.908956416
4927	1.908951325
4928	1.908923519
4929	1.908901361
4930	1.908896393
4931	1.908870214
4932	1.908857833
4933	1.908828303
4934	1.908815301
4935	1.908759953
4936	1.908736771
4937	1.90871599
4938	1.908669265
4939	1.908655041
4940	1.908628547
4941	1.908609796
4942	1.908601278
4943	1.908595372
4944	1.908582387
4945	1.908571447
4946	1.908547965
4947	1.908500629
4948	1.908489369
4949	1.908467627
4950	1.908421944
4951	1.908399847
4952	1.908387311
4953	1.908339801
4954	1.908334356
4955	1.908285994
4956	1.90822674
4957	1.908198945
4958	1.908161164
4959	1.908150391
4960	1.908072162
4961	1.908059124
4962	1.908058675
4963	1.908025008
4964	1.907941954
4965	1.90793326
4966	1.90789382
4967	1.907877775
4968	1.907871186
4969	1.907837421
4970	1.907822718
4971	1.907787073
4972	1.907785045
4973	1.907768402
4974	1.90774628
4975	1.907650875
4976	1.907576157
4977	1.907560512
4978	1.907553199
4979	1.907516279
4980	1.907470984
4981	1.907433751
4982	1.907411314
4983	1.90739377
4984	1.907380441
4985	1.907366967
4986	1.907330049
4987	1.907300272
4988	1.907245159
4989	1.907241995
4990	1.907181208
4991	1.907162917
4992	1.907078995
4993	1.907035144
4994	1.907023347
4995	1.907008249
4996	1.906995057
4997	1.906985448
4998	1.906975611
4999	1.906953196
5000	1.906923811
5001	1.906875709
5002	1.9068697
5003	1.90680727
5004	1.906806172
5005	1.90680103
5006	1.90671415
5007	1.906705629
5008	1.906690786
5009	1.906670106
5010	1.906648581
5011	1.9066462
5012	1.906560682
5013	1.906535105
5014	1.90652194
5015	1.906505248
5016	1.906477351
5017	1.90641751
5018	1.90638302
5019	1.906334644
5020	1.906303077
5021	1.906290818
5022	1.906263198
5023	1.906247421
5024	1.906213586
5025	1.906200015
5026	1.906187509
5027	1.906176552
5028	1.90614173
5029	1.906095413
5030	1.906067452
5031	1.906044533
5032	1.906001782
5033	1.905917855
5034	1.905839065
5035	1.905826694
5036	1.905802227
5037	1.905779166
5038	1.90576621
5039	1.905712418
5040	1.9056974
5041	1.905661334
5042	1.90562679
5043	1.905580728
5044	1.905543996
5045	1.905522038
5046	1.905500774
5047	1.905495388
5048	1.905481196
5049	1.905438078
5050	1.905421733
5051	1.905395778
5052	1.905380288
5053	1.905334982
5054	1.905271115
5055	1.905241259
5056	1.905210592
5057	1.905191313
5058	1.905169363
5059	1.905127143
5060	1.905103757
5061	1.905073273
5062	1.90506151
5063	1.905026612
5064	1.905025867
5065	1.904995927
5066	1.904896998
5067	1.904866944
5068	1.904841729
5069	1.904829288
5070	1.9047973
5071	1.904766279
5072	1.904699657
5073	1.904694994
5074	1.904648797
5075	1.90460525
5076	1.904591218
5077	1.904568637
5078	1.904539328
5079	1.904473683
5080	1.904437439
5081	1.904410842
5082	1.904398738
5083	1.904381484
5084	1.904347372
5085	1.904310894
5086	1.904272454
5087	1.904239602
5088	1.904221801
5089	1.90420559
5090	1.904206224
5091	1.904156014
5092	1.904108927
5093	1.904090127
5094	1.904063328
5095	1.904025027
5096	1.90398244
5097	1.903929715
5098	1.903867037
5099	1.903849305
5100	1.903788806
5101	1.903726632
5102	1.903665479
5103	1.903663242
5104	1.903637337
5105	1.903592543
5106	1.903563279
5107	1.903558835
5108	1.90353826
5109	1.903475095
5110	1.903464752
5111	1.903429985
5112	1.90342519
5113	1.903390238
5114	1.90336961
5115	1.903343329
5116	1.903298806
5117	1.903281538
5118	1.903256347
5119	1.903233451
5120	1.903195738
5121	1.903148471
5122	1.903118791
5123	1.90308677
5124	1.903046541
5125	1.903033158
5126	1.902973608
5127	1.902906711
5128	1.90288943
5129	1.902859291
5130	1.902856847
5131	1.902851397
5132	1.902787302
5133	1.902760183
5134	1.90269372
5135	1.902678735
5136	1.902643848
5137	1.902608578
5138	1.902578075
5139	1.902562414
5140	1.902535386
5141	1.902518884
5142	1.902452194
5143	1.902443958
5144	1.902435434
5145	1.902347055
5146	1.90233124
5147	1.902259665
5148	1.902250159
5149	1.902222917
5150	1.902221456
5151	1.902196438
5152	1.902159784
5153	1.902084794
5154	1.90205728
5155	1.901991529
5156	1.901969083
5157	1.901958952
5158	1.90186814
5159	1.901849905
5160	1.901809748
5161	1.901777756
5162	1.90174553
5163	1.901717119
5164	1.90168211
5165	1.901676233
5166	1.901667406
5167	1.901652104
5168	1.901640288
5169	1.901591255
5170	1.90150691
5171	1.901492463
5172	1.901472514
5173	1.901428973
5174	1.901415637
5175	1.901365818
5176	1.90136113
5177	1.901329161
5178	1.901308203
5179	1.901274521
5180	1.901248556
5181	1.901139984
5182	1.901107391
5183	1.901069603
5184	1.901032819
5185	1.901022226
5186	1.900987853
5187	1.900968184
5188	1.900947999
5189	1.900944707
5190	1.90093484
5191	1.900918695
5192	1.900915498
5193	1.900894806
5194	1.900887222
5195	1.900861744
5196	1.900841409
5197	1.900801317
5198	1.900783863
5199	1.900777714
5200	1.900769077
5201	1.900746813
5202	1.900688898
5203	1.90067639
5204	1.900583386
5205	1.900559653
5206	1.900547991
5207	1.900525421
5208	1.900473137
5209	1.900441487
5210	1.900438053
5211	1.90042489
5212	1.900394759
5213	1.900389698
5214	1.90037691
5215	1.900354567
5216	1.900323765
5217	1.900300039
5218	1.900262824
5219	1.900215023
5220	1.900163748
5221	1.900114865
5222	1.900102868
5223	1.900059745
5224	1.900049786
5225	1.900005608
5226	1.900000155
5227	1.899955225
5228	1.899907211
5229	1.899896733
5230	1.899865258
5231	1.899822339
5232	1.899806292
5233	1.899790309
5234	1.899772634
5235	1.899753799
5236	1.899737421
5237	1.899711912
5238	1.899689419
5239	1.899634019
5240	1.899563737
5241	1.899558698
5242	1.899534943
5243	1.899511981
5244	1.899498344
5245	1.899487833
5246	1.899459442
5247	1.899454387
5248	1.899414536
5249	1.899367678
5250	1.899356464
5251	1.899313394
5252	1.899287695
5253	1.899261193
5254	1.899234646
5255	1.899217555
5256	1.899192296
5257	1.899184552
5258	1.89915542
5259	1.899129423
5260	1.899122872
5261	1.899116246
5262	1.899093421
5263	1.899078671
5264	1.899058652
5265	1.899037769
5266	1.899005845
5267	1.898974399
5268	1.898971225
5269	1.898954931
5270	1.898916514
5271	1.89889083
5272	1.898864447
5273	1.898819938
5274	1.898773552
5275	1.898756292
5276	1.898706518
5277	1.898688628
5278	1.8986538
5279	1.898613574
5280	1.898567367
5281	1.898567125
5282	1.898555407
5283	1.898527681
5284	1.898459807
5285	1.8984498
5286	1.898437899
5287	1.898440874
5288	1.898424735
5289	1.898421413
5290	1.898413997
5291	1.898370721
5292	1.898364824
5293	1.898319887
5294	1.898288106
5295	1.898209215
5296	1.898169041
5297	1.898094029
5298	1.898059032
5299	1.898006031
5300	1.897987622
5301	1.897966294
5302	1.897948821
5303	1.89793563
5304	1.897862634
5305	1.897846139
5306	1.897825057
5307	1.897819728
5308	1.897812369
5309	1.897803863
5310	1.89776506
5311	1.89775106
5312	1.897701032
5313	1.89767489
5314	1.897652158
5315	1.89761231
5316	1.897554211
5317	1.897534647
5318	1.897529687
5319	1.897513401
5320	1.897490811
5321	1.897477367
5322	1.897429798
5323	1.897423378
5324	1.897384171
5325	1.897347334
5326	1.897295681
5327	1.897287176
5328	1.897272309
5329	1.897203529
5330	1.897185436
5331	1.897165532
5332	1.897114342
5333	1.897071406
5334	1.897055985
5335	1.897017639
5336	1.897001331
5337	1.896999425
5338	1.89698281
5339	1.896962249
5340	1.89694735
5341	1.896931813
5342	1.896894901
5343	1.896873362
5344	1.896840574
5345	1.89682861
5346	1.896817239
5347	1.896782941
5348	1.896769653
5349	1.896721432
5350	1.896709263
5351	1.89667537
5352	1.896643528
5353	1.896630348
5354	1.896594536
5355	1.896567184
5356	1.896559164
5357	1.896535704
5358	1.896499052
5359	1.896477478
5360	1.896464124
5361	1.896452871
5362	1.896434082
5363	1.896384217
5364	1.896346595
5365	1.896329908
5366	1.896312116
5367	1.89625042
5368	1.896220193
5369	1.896212241
5370	1.896169932
5371	1.896165296
5372	1.8961503
5373	1.896123505
5374	1.896072284
5375	1.896027318
5376	1.896002949
5377	1.895977053
5378	1.89591534
5379	1.895875224
5380	1.895847534
5381	1.895817959
5382	1.895794602
5383	1.895764495
5384	1.895747365
5385	1.895726563
5386	1.89569686
5387	1.895678359
5388	1.895663734
5389	1.895661942
5390	1.895654388
5391	1.895591925
5392	1.89558319
5393	1.895570161
5394	1.895551876
5395	1.895517508
5396	1.895493809
5397	1.895440119
5398	1.895415764
5399	1.89538417
5400	1.895332814
5401	1.895305032
5402	1.895291166
5403	1.895265421
5404	1.895227147
5405	1.895145377
5406	1.895079622
5407	1.895042352
5408	1.895026157
5409	1.895007841
5410	1.894955761
5411	1.89491034
5412	1.894874743
5413	1.894847668
5414	1.894832435
5415	1.894762301
5416	1.894747309
5417	1.894681296
5418	1.894613221
5419	1.894573934
5420	1.894551309
5421	1.894471693
5422	1.894450306
5423	1.894424984
5424	1.894397989
5425	1.894360678
5426	1.894346687
5427	1.894336411
5428	1.894332233
5429	1.894309184
5430	1.894300647
5431	1.894254901
5432	1.894237641
5433	1.894193116
5434	1.894147134
5435	1.894095583
5436	1.894081771
5437	1.894050095
5438	1.894035373
5439	1.894019517
5440	1.89400066
5441	1.89397756
5442	1.893938547
5443	1.89391393
5444	1.893903348
5445	1.893846325
5446	1.893826762
5447	1.893806327
5448	1.893768656
5449	1.893747656
5450	1.893734543
5451	1.893716197
5452	1.893673265
5453	1.893654429
5454	1.893619309
5455	1.893590442
5456	1.89357515
5457	1.89355689
5458	1.89353967
5459	1.893518993
5460	1.893443062
5461	1.893422717
5462	1.893390611
5463	1.893302613
5464	1.893281348
5465	1.8932472
5466	1.893221022
5467	1.893212928
5468	1.893176297
5469	1.893163061
5470	1.893136474
5471	1.893109083
5472	1.893079652
5473	1.893051053
5474	1.893035963
5475	1.893001675
5476	1.892907516
5477	1.892893556
5478	1.892880827
5479	1.892869133
5480	1.89285825
5481	1.892849664
5482	1.892760061
5483	1.892708157
5484	1.892685703
5485	1.892651344
5486	1.892636284
5487	1.892607214
5488	1.892574362
5489	1.892566312
5490	1.892556532
5491	1.892544239
5492	1.892515315
5493	1.892508534
5494	1.89245046
5495	1.892431376
5496	1.892360046
5497	1.89234829
5498	1.8923336
5499	1.892315423
5500	1.892260995
5501	1.89224052
5502	1.892205012
5503	1.892198149
5504	1.892171123
5505	1.892143376
5506	1.89206774
5507	1.89200296
5508	1.891985365
5509	1.891915108
5510	1.8918972
5511	1.891836906
5512	1.891827704
5513	1.891781156
5514	1.89177394
5515	1.89175541
5516	1.891723657
5517	1.891628363
5518	1.891556481
5519	1.891528562
5520	1.891496497
5521	1.891474275
5522	1.891459709
5523	1.891447883
5524	1.89143495
5525	1.891373181
5526	1.891347861
5527	1.891297356
5528	1.891285866
5529	1.891270181
5530	1.891249963
5531	1.89122206
5532	1.891187371
5533	1.891126183
5534	1.891116131
5535	1.891078062
5536	1.891049767
5537	1.891030294
5538	1.890990642
5539	1.890945388
5540	1.890865478
5541	1.890833041
5542	1.890808178
5543	1.890794721
5544	1.890765093
5545	1.890762412
5546	1.890728838
5547	1.890699451
5548	1.890673138
5549	1.890633811
5550	1.890607986
5551	1.890585973
5552	1.890512118
5553	1.890499571
5554	1.890485109
5555	1.890475623
5556	1.890474687
5557	1.890433777
5558	1.890378943
5559	1.890272898
5560	1.890257556
5561	1.890162671
5562	1.890131013
5563	1.890085798
5564	1.890075008
5565	1.890062698
5566	1.890054515
5567	1.890047248
5568	1.890041705
5569	1.890023078
5570	1.890006203
5571	1.889970314
5572	1.889941434
5573	1.889927532
5574	1.889918063
5575	1.889867603
5576	1.889851804
5577	1.889824441
5578	1.889803769
5579	1.889701666
5580	1.889686831
5581	1.889670417
5582	1.889663811
5583	1.889651066
5584	1.889633077
5585	1.889620989
5586	1.889610438
5587	1.889588913
5588	1.889573806
5589	1.889550922
5590	1.889481429
5591	1.889460371
5592	1.889441879
5593	1.889416753
5594	1.889394404
5595	1.889340498
5596	1.889298897
5597	1.889247226
5598	1.889233924
5599	1.88922311
5600	1.889209445
5601	1.889199133
5602	1.889102974
5603	1.889028052
5604	1.888969265
5605	1.888908183
5606	1.888884552
5607	1.888846109
5608	1.888830722
5609	1.888807602
5610	1.888792953
5611	1.888762247
5612	1.888694643
5613	1.888671413
5614	1.888659876
5615	1.888650031
5616	1.888623833
5617	1.888529151
5618	1.888495096
5619	1.888491102
5620	1.888474366
5621	1.888463813
5622	1.888431311
5623	1.888335839
5624	1.888312859
5625	1.888239868
5626	1.888233756
5627	1.888209677
5628	1.888176404
5629	1.888068861
5630	1.88804804
5631	1.888017477
5632	1.887998972
5633	1.887921962
5634	1.887910104
5635	1.887900442
5636	1.887845395
5637	1.887801603
5638	1.887781046
5639	1.887749298
5640	1.887734276
5641	1.887717101
5642	1.887699422
5643	1.887662411
5644	1.887644032
5645	1.887633374
5646	1.887602144
5647	1.88756727
5648	1.887532391
5649	1.887492509
5650	1.887399162
5651	1.887334403
5652	1.887252847
5653	1.887214747
5654	1.887190507
5655	1.887139961
5656	1.887117653
5657	1.887098948
5658	1.887069769
5659	1.88705249
5660	1.887039984
5661	1.887005019
5662	1.886986361
5663	1.886972947
5664	1.886938117
5665	1.886915305
5666	1.886861693
5667	1.886839733
5668	1.886822539
5669	1.886820226
5670	1.886731568
5671	1.88672175
5672	1.886713744
5673	1.886699538
5674	1.886669544
5675	1.886627607
5676	1.886607826
5677	1.886600023
5678	1.886589767
5679	1.886585699
5680	1.88654129
5681	1.886527251
5682	1.886501493
5683	1.88646472
5684	1.886444352
5685	1.886389906
5686	1.886372122
5687	1.886347159
5688	1.886335822
5689	1.886309741
5690	1.886218458
5691	1.886181898
5692	1.886164155
5693	1.886137471
5694	1.886095469
5695	1.886075788
5696	1.886033941
5697	1.885975876
5698	1.885944348
5699	1.885918467
5700	1.885894007
5701	1.885870118
5702	1.885830295
5703	1.885817177
5704	1.885767687
5705	1.885751964
5706	1.885737366
5707	1.885701425
5708	1.885663861
5709	1.885648551
5710	1.885618249
5711	1.88555832
5712	1.885517763
5713	1.885511356
5714	1.88543539
5715	1.885417749
5716	1.885369376
5717	1.885351989
5718	1.885347402
5719	1.885327412
5720	1.885291754
5721	1.885241076
5722	1.885191783
5723	1.885182641
5724	1.885128923
5725	1.885077785
5726	1.88505219
5727	1.885032066
5728	1.884983079
5729	1.88492825
5730	1.884888679
5731	1.884874945
5732	1.884864662
5733	1.884832763
5734	1.884794519
5735	1.884778401
5736	1.884764151
5737	1.884753269
5738	1.884746995
5739	1.884711812
5740	1.884696072
5741	1.884618182
5742	1.884597271
5743	1.884590955
5744	1.884539519
5745	1.884530613
5746	1.884494838
5747	1.884468263
5748	1.884433805
5749	1.884388541
5750	1.88437535
5751	1.884304662
5752	1.88428208
5753	1.884203267
5754	1.884178209
5755	1.884077539
5756	1.884056908
5757	1.884039041
5758	1.884021338
5759	1.883993187
5760	1.883960306
5761	1.883951163
5762	1.88385859
5763	1.883849178
5764	1.883780525
5765	1.88374253
5766	1.883733728
5767	1.883679468
5768	1.883668927
5769	1.883629683
5770	1.883599217
5771	1.883554165
5772	1.883515178
5773	1.883490196
5774	1.883466218
5775	1.883458022
5776	1.883418103
5777	1.883393298
5778	1.88337311
5779	1.883314655
5780	1.883302369
5781	1.883277367
5782	1.883244072
5783	1.883222263
5784	1.883201167
5785	1.883196112
5786	1.883182014
5787	1.883134339
5788	1.883133573
5789	1.883113616
5790	1.883037637
5791	1.883003167
5792	1.882957808
5793	1.882932388
5794	1.882887934
5795	1.882881816
5796	1.882876482
5797	1.882872959
5798	1.882848888
5799	1.882830738
5800	1.882769838
5801	1.88275909
5802	1.882718664
5803	1.882658616
5804	1.882652382
5805	1.882636718
5806	1.882617008
5807	1.882586645
5808	1.882576067
5809	1.882552969
5810	1.882520668
5811	1.882509057
5812	1.88246801
5813	1.882454659
5814	1.882433507
5815	1.882382989
5816	1.882362345
5817	1.882346448
5818	1.882307024
5819	1.882252084
5820	1.882206981
5821	1.882181276
5822	1.882166994
5823	1.882141243
5824	1.882101424
5825	1.88209053
5826	1.882083228
5827	1.88207221
5828	1.882007141
5829	1.881926487
5830	1.881884261
5831	1.881843407
5832	1.881838099
5833	1.881834076
5834	1.881719709
5835	1.881705346
5836	1.881685062
5837	1.881641795
5838	1.881604607
5839	1.88157323
5840	1.881533341
5841	1.881529098
5842	1.88149958
5843	1.881423727
5844	1.88142529
5845	1.881403305
5846	1.881388972
5847	1.881360274
5848	1.881343207
5849	1.88129985
5850	1.881274155
5851	1.881251457
5852	1.8812443
5853	1.881210569
5854	1.881182995
5855	1.881164105
5856	1.881119258
5857	1.881112288
5858	1.881087613
5859	1.881051393
5860	1.881042378
5861	1.881016741
5862	1.881003158
5863	1.880992963
5864	1.880955922
5865	1.880911813
5866	1.880890347
5867	1.880875624
5868	1.880846999
5869	1.880840801
5870	1.88081108
5871	1.880798138
5872	1.880754392
5873	1.88074245
5874	1.880740544
5875	1.880706146
5876	1.880691784
5877	1.880659288
5878	1.880650105
5879	1.88059599
5880	1.880567259
5881	1.880515884
5882	1.880486602
5883	1.880440456
5884	1.880405752
5885	1.880395558
5886	1.88034361
5887	1.880316992
5888	1.880285348
5889	1.880285357
5890	1.880240452
5891	1.880225465
5892	1.880205808
5893	1.880178629
5894	1.880177647
5895	1.88014856
5896	1.88012493
5897	1.880093678
5898	1.880082777
5899	1.880076396
5900	1.880069474
5901	1.88004232
5902	1.88001663
5903	1.879988373
5904	1.879970409
5905	1.879933663
5906	1.879906901
5907	1.879890552
5908	1.879878112
5909	1.879879535
5910	1.879841305
5911	1.879792424
5912	1.879750191
5913	1.879738987
5914	1.879728008
5915	1.879686383
5916	1.879649527
5917	1.879625815
5918	1.87955427
5919	1.879546708
5920	1.879515578
5921	1.879484984
5922	1.879468708
5923	1.879435573
5924	1.87936165
5925	1.879327509
5926	1.879284798
5927	1.879279434
5928	1.879271725
5929	1.879248296
5930	1.879244
5931	1.879218172
5932	1.879134919
5933	1.879125891
5934	1.879091666
5935	1.87908131
5936	1.879043994
5937	1.879029893
5938	1.879018042
5939	1.878976205
5940	1.878958312
5941	1.878931938
5942	1.878914027
5943	1.878891922
5944	1.878882449
5945	1.878853272
5946	1.878830409
5947	1.878814883
5948	1.878801956
5949	1.878787633
5950	1.878757354
5951	1.878749077
5952	1.878708164
5953	1.878699883
5954	1.878686001
5955	1.878656454
5956	1.878635691
5957	1.878620395
5958	1.878595328
5959	1.878552336
5960	1.878509264
5961	1.878499453
5962	1.878482701
5963	1.878374341
5964	1.878327273
5965	1.878311304
5966	1.878301732
5967	1.878249073
5968	1.878220616
5969	1.878212814
5970	1.878200999
5971	1.8781912
5972	1.87815173
5973	1.878144482
5974	1.878124853
5975	1.878104164
5976	1.878093114
5977	1.878055516
5978	1.878016924
5979	1.877976507
5980	1.877967783
5981	1.877936164
5982	1.877926109
5983	1.877909086
5984	1.877879005
5985	1.877854448
5986	1.877824262
5987	1.877798974
5988	1.877792213
5989	1.877754128
5990	1.877746722
5991	1.877735487
5992	1.877707154
5993	1.877638535
5994	1.877579728
5995	1.877543041
5996	1.877523871
5997	1.877462127
5998	1.877417069
5999	1.877386473
6000	1.8773607
6001	1.877329446
6002	1.877324547
6003	1.877293973
6004	1.87726523
6005	1.877245606
6006	1.877220117
6007	1.877186972
6008	1.877174226
6009	1.877153771
6010	1.877135329
6011	1.877105663
6012	1.877061661
6013	1.877049052
6014	1.877037705
6015	1.877034326
6016	1.877016516
6017	1.876959813
6018	1.876947372
6019	1.876918116
6020	1.876897782
6021	1.876865686
6022	1.876835571
6023	1.87682323
6024	1.876764532
6025	1.876759569
6026	1.876716736
6027	1.876692276
6028	1.876654817
6029	1.876611524
6030	1.876529631
6031	1.876514259
6032	1.876498496
6033	1.876461712
6034	1.876408862
6035	1.876390731
6036	1.87634462
6037	1.876301672
6038	1.876297847
6039	1.876266012
6040	1.876222175
6041	1.876214747
6042	1.876175144
6043	1.876158352
6044	1.876148951
6045	1.876135909
6046	1.87613024
6047	1.876104307
6048	1.876090232
6049	1.876036913
6050	1.876006175
6051	1.875990355
6052	1.875956366
6053	1.875899084
6054	1.875875077
6055	1.875828479
6056	1.875779323
6057	1.875754839
6058	1.87572811
6059	1.875714575
6060	1.87570332
6061	1.875674661
6062	1.875664354
6063	1.875601016
6064	1.875575448
6065	1.875554544
6066	1.875548752
6067	1.875532803
6068	1.875499543
6069	1.875487096
6070	1.875487375
6071	1.875465224
6072	1.875455741
6073	1.875448178
6074	1.875442148
6075	1.875390189
6076	1.875380919
6077	1.875368181
6078	1.875339015
6079	1.875315449
6080	1.875304411
6081	1.875284024
6082	1.875223573
6083	1.875189571
6084	1.875177226
6085	1.875161619
6086	1.875151153
6087	1.875090333
6088	1.875042077
6089	1.875027564
6090	1.875016256
6091	1.874935904
6092	1.874830293
6093	1.874797821
6094	1.874778658
6095	1.874753003
6096	1.874706922
6097	1.874704192
6098	1.874640443
6099	1.874611712
6100	1.874544961
6101	1.874530883
6102	1.874516391
6103	1.874501458
6104	1.874475675
6105	1.874464286
6106	1.874433235
6107	1.874415335
6108	1.874363734
6109	1.874355808
6110	1.874320039
6111	1.87427711
6112	1.874240699
6113	1.874211076
6114	1.874198934
6115	1.874183382
6116	1.874160595
6117	1.874152551
6118	1.874119551
6119	1.874113265
6120	1.874093551
6121	1.874085095
6122	1.87405328
6123	1.874046528
6124	1.874027242
6125	1.873993533
6126	1.873979455
6127	1.873960808
6128	1.873919242
6129	1.873836782
6130	1.873829608
6131	1.873794187
6132	1.873788591
6133	1.873782136
6134	1.873752159
6135	1.873728412
6136	1.8736884
6137	1.873614348
6138	1.873598672
6139	1.873557017
6140	1.87351306
6141	1.873501416
6142	1.873487336
6143	1.873410565
6144	1.873394445
6145	1.873347216
6146	1.873329856
6147	1.873304592
6148	1.873208045
6149	1.873175339
6150	1.873160414
6151	1.873113566
6152	1.873100219
6153	1.873073337
6154	1.873054763
6155	1.873043102
6156	1.873024818
6157	1.873012965
6158	1.872993021
6159	1.872982952
6160	1.872931425
6161	1.872901183
6162	1.872892793
6163	1.872883389
6164	1.872870649
6165	1.872843353
6166	1.872816802
6167	1.872734564
6168	1.87269396
6169	1.8726798
6170	1.872662931
6171	1.872637504
6172	1.872615208
6173	1.872611981
6174	1.872495268
6175	1.872449727
6176	1.872415387
6177	1.872395773
6178	1.872346472
6179	1.872294854
6180	1.872286713
6181	1.872275385
6182	1.872259872
6183	1.872232702
6184	1.872171433
6185	1.872091042
6186	1.87207243
6187	1.872023366
6188	1.87200707
6189	1.871974323
6190	1.871950962
6191	1.871890226
6192	1.871859364
6193	1.871841347
6194	1.871814693
6195	1.871786105
6196	1.87174646
6197	1.871735442
6198	1.871723396
6199	1.871657852
6200	1.871641676
6201	1.871629353
6202	1.87155733
6203	1.87153698
6204	1.871515474
6205	1.871462899
6206	1.871440557
6207	1.87143347
6208	1.871424637
6209	1.871422843
6210	1.871402539
6211	1.871348784
6212	1.871320567
6213	1.871295606
6214	1.871236627
6215	1.87119896
6216	1.871180728
6217	1.871118999
6218	1.871058107
6219	1.871037588
6220	1.87102259
6221	1.871004869
6222	1.87097603
6223	1.870937535
6224	1.870885241
6225	1.870870178
6226	1.870858325
6227	1.870849237
6228	1.870815417
6229	1.870799192
6230	1.870784116
6231	1.870771471
6232	1.870723705
6233	1.870710808
6234	1.870687277
6235	1.870667538
6236	1.870640045
6237	1.870630592
6238	1.870626041
6239	1.870610639
6240	1.870582149
6241	1.870547679
6242	1.870482914
6243	1.870428076
6244	1.870417751
6245	1.870378209
6246	1.870357511
6247	1.8703416
6248	1.870315716
6249	1.870302462
6250	1.870302785
6251	1.870272189
6252	1.870236096
6253	1.870224251
6254	1.870217816
6255	1.870210127
6256	1.870202164
6257	1.870175708
6258	1.870156676
6259	1.87014101
6260	1.870115881
6261	1.870090977
6262	1.870050247
6263	1.870025476
6264	1.869995128
6265	1.869911651
6266	1.86985552
6267	1.869833085
6268	1.86983182
6269	1.869765447
6270	1.869703265
6271	1.869662315
6272	1.869660749
6273	1.869648473
6274	1.869620494
6275	1.86961228
6276	1.86957498
6277	1.869531584
6278	1.869492994
6279	1.869470148
6280	1.869450507
6281	1.869432451
6282	1.869403943
6283	1.869383875
6284	1.869377494
6285	1.869345032
6286	1.869317844
6287	1.869305858
6288	1.869283893
6289	1.869260794
6290	1.869229236
6291	1.869203306
6292	1.869199698
6293	1.869187758
6294	1.869180685
6295	1.869178921
6296	1.869100109
6297	1.869080329
6298	1.869067384
6299	1.86903574
6300	1.868985665
6301	1.868939343
6302	1.868930027
6303	1.868898287
6304	1.868882304
6305	1.868866643
6306	1.868838378
6307	1.868817534
6308	1.86878785
6309	1.868765714
6310	1.868733556
6311	1.868710999
6312	1.8686915
6313	1.868655829
6314	1.868628813
6315	1.868571421
6316	1.868553472
6317	1.868542261
6318	1.868515386
6319	1.868478352
6320	1.868447476
6321	1.868431137
6322	1.868392275
6323	1.868372918
6324	1.868243322
6325	1.86820648
6326	1.868125283
6327	1.868084912
